Extract.Date,CCG.Code,CCG.Name,Breakdown.Field,Breakdown.Value,Patient.Count,CCG20CD,pop19
10/02/2021,09D,NHS Brighton and Hove CCG,Disease Group,Respiratory (Severe COPD),1855,E38000021,290885
10/02/2021,10C,NHS Surrey Heath CCG,Disease Group,Respiratory (Severe COPD),670,E38000178,96564
10/02/2021,10J,NHS North Hampshire CCG,Disease Group,Respiratory (Severe COPD),1650,E38000120,225387
10/02/2021,10K,NHS Fareham and Gosport CCG,Disease Group,Respiratory (Severe COPD),2020,E38000059,201071
10/02/2021,10L,NHS Isle of Wight CCG,Disease Group,Respiratory (Severe COPD),1795,E38000087,141771
10/02/2021,10Q,NHS Oxfordshire CCG,Disease Group,Respiratory (Severe COPD),4795,E38000136,676171
10/02/2021,10R,NHS Portsmouth CCG,Disease Group,Respiratory (Severe COPD),2410,E38000137,214905
10/02/2021,10V,NHS South Eastern Hampshire CCG,Disease Group,Respiratory (Severe COPD),2555,E38000154,217701
10/02/2021,10X,NHS Southampton CCG,Disease Group,Respiratory (Severe COPD),2800,E38000167,252520
10/02/2021,11A,NHS West Hampshire CCG,Disease Group,Respiratory (Severe COPD),5065,E38000198,570799
10/02/2021,11J,NHS Dorset CCG,Disease Group,Respiratory (Severe COPD),8275,E38000045,773839
10/02/2021,11M,NHS Gloucestershire CCG,Disease Group,Respiratory (Severe COPD),5785,E38000062,637070
10/02/2021,11N,NHS Kernow CCG,Disease Group,Respiratory (Severe COPD),6140,E38000089,571802
10/02/2021,11X,NHS Somerset CCG,Disease Group,Respiratory (Severe COPD),6330,E38000150,562225
10/02/2021,12F,NHS Wirral CCG,Disease Group,Respiratory (Severe COPD),5135,E38000208,324011
10/02/2021,13T,NHS Newcastle Gateshead CCG,Disease Group,Respiratory (Severe COPD),6540,E38000212,504875
10/02/2021,14L,NHS Manchester CCG,Disease Group,Respiratory (Severe COPD),5930,E38000217,552858
10/02/2021,14Y,NHS Buckinghamshire CCG,Disease Group,Respiratory (Severe COPD),3565,E38000223,546626
10/02/2021,15A,NHS Berkshire West CCG,Disease Group,Respiratory (Severe COPD),3490,E38000221,491349
10/02/2021,15C,"NHS Bristol, North Somerset and South Gloucestershire CCG",Disease Group,Respiratory (Severe COPD),8970,E38000222,963522
10/02/2021,15D,NHS East Berkshire CCG,Disease Group,Respiratory (Severe COPD),2565,E38000224,436701
10/02/2021,15E,NHS Birmingham and Solihull CCG,Disease Group,Respiratory (Severe COPD),10665,E38000220,1180567
10/02/2021,15F,NHS Leeds CCG,Disease Group,Respiratory (Severe COPD),8160,E38000225,793139
10/02/2021,15M,NHS Derby and Derbyshire CCG,Disease Group,Respiratory (Severe COPD),9415,E38000229,1026426
10/02/2021,15N,NHS Devon CCG,Disease Group,Respiratory (Severe COPD),13245,E38000230,1200739
10/02/2021,16C,NHS Tees Valley CCG,Disease Group,Respiratory (Severe COPD),10885,E38000247,675944
10/02/2021,18C,NHS Herefordshire and Worcestershire CCG,Disease Group,Respiratory (Severe COPD),7990,E38000236,788587
10/02/2021,26A,NHS Norfolk and Waveney CCG,Disease Group,Respiratory (Severe COPD),11475,E38000239,1026193
10/02/2021,27D,NHS Cheshire CCG,Disease Group,Respiratory (Severe COPD),7640,E38000233,727223
10/02/2021,36J,NHS Bradford District and Craven CCG,Disease Group,Respiratory (Severe COPD),6925,E38000232,590901
10/02/2021,36L,NHS South West London CCG,Disease Group,Respiratory (Severe COPD),8655,E38000245,1504810
10/02/2021,42D,NHS North Yorkshire CCG,Disease Group,Respiratory (Severe COPD),4160,E38000241,428231
10/02/2021,52R,NHS Nottingham and Nottinghamshire CCG,Disease Group,Respiratory (Severe COPD),8960,E38000243,1043665
10/02/2021,70F,NHS West Sussex CCG,Disease Group,Respiratory (Severe COPD),7595,E38000248,857166
10/02/2021,71E,NHS Lincolnshire CCG,Disease Group,Respiratory (Severe COPD),8975,E38000238,761224
10/02/2021,72Q,NHS South East London CCG,Disease Group,Respiratory (Severe COPD),10745,E38000244,1819271
10/02/2021,78H,NHS Northamptonshire CCG,Disease Group,Respiratory (Severe COPD),6610,E38000242,736219
10/02/2021,84H,NHS County Durham CCG,Disease Group,Respiratory (Severe COPD),8925,E38000234,530094
10/02/2021,91Q,NHS Kent and Medway CCG,Disease Group,Respiratory (Severe COPD),17685,E38000237,1860111
10/02/2021,92A,NHS Surrey Heartlands CCG,Disease Group,Respiratory (Severe COPD),7510,E38000246,1049170
10/02/2021,92G,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Disease Group,Respiratory (Severe COPD),7625,E38000231,921917
10/02/2021,93C,NHS North Central London CCG,Disease Group,Respiratory (Severe COPD),6680,E38000240,1510806
10/02/2021,97R,NHS East Sussex CCG,Disease Group,Respiratory (Severe COPD),5120,E38000235,557229
10/02/2021,99A,NHS Liverpool CCG,Disease Group,Respiratory (Severe COPD),8330,E38000101,498042
10/02/2021,99C,NHS North Tyneside CCG,Disease Group,Respiratory (Severe COPD),2660,E38000127,207913
10/02/2021,99E,NHS Basildon and Brentwood CCG,Disease Group,Respiratory (Severe COPD),2900,E38000007,264220
10/02/2021,99F,NHS Castle Point and Rochford CCG,Disease Group,Respiratory (Severe COPD),2315,E38000030,177744
10/02/2021,99G,NHS Southend CCG,Disease Group,Respiratory (Severe COPD),2085,E38000168,183125
10/02/2021,99M,NHS North East Hampshire and Farnham CCG,Disease Group,Respiratory (Severe COPD),1555,E38000118,211709
10/02/2021,00L,NHS Northumberland CCG,Disease Group,Respiratory (Severe Permanent),725,E38000130,322434
10/02/2021,00N,NHS South Tyneside CCG,Disease Group,Respiratory (Severe Permanent),440,E38000163,150976
10/02/2021,00P,NHS Sunderland CCG,Disease Group,Respiratory (Severe Permanent),740,E38000176,277705
10/02/2021,00Q,NHS Blackburn with Darwen CCG,Disease Group,Respiratory (Severe Permanent),420,E38000014,149696
10/02/2021,00R,NHS Blackpool CCG,Disease Group,Respiratory (Severe Permanent),445,E38000015,139446
10/02/2021,00T,NHS Bolton CCG,Disease Group,Respiratory (Severe Permanent),750,E38000016,287550
10/02/2021,00V,NHS Bury CCG,Disease Group,Respiratory (Severe Permanent),390,E38000024,190990
10/02/2021,00X,NHS Chorley and South Ribble CCG,Disease Group,Respiratory (Severe Permanent),445,E38000034,178547
10/02/2021,00Y,NHS Oldham CCG,Disease Group,Respiratory (Severe Permanent),505,E38000135,237110
10/02/2021,01A,NHS East Lancashire CCG,Disease Group,Respiratory (Severe Permanent),1050,E38000050,382746
10/02/2021,01D,"NHS Heywood, Middleton and Rochdale CCG",Disease Group,Respiratory (Severe Permanent),550,E38000080,222412
10/02/2021,01E,NHS Greater Preston CCG,Disease Group,Respiratory (Severe Permanent),520,E38000227,203825
10/02/2021,01F,NHS Halton CCG,Disease Group,Respiratory (Severe Permanent),435,E38000068,129410
10/02/2021,01G,NHS Salford CCG,Disease Group,Respiratory (Severe Permanent),540,E38000143,258834
10/02/2021,01H,NHS North Cumbria CCG,Disease Group,Respiratory (Severe Permanent),980,E38000215,319371
10/02/2021,01J,NHS Knowsley CCG,Disease Group,Respiratory (Severe Permanent),485,E38000091,150862
10/02/2021,01K,NHS Morecambe Bay CCG,Disease Group,Respiratory (Severe Permanent),960,E38000228,332696
10/02/2021,01T,NHS South Sefton CCG,Disease Group,Respiratory (Severe Permanent),450,E38000161,160226
10/02/2021,01V,NHS Southport and Formby CCG,Disease Group,Respiratory (Severe Permanent),330,E38000170,116184
10/02/2021,01W,NHS Stockport CCG,Disease Group,Respiratory (Severe Permanent),985,E38000174,293423
10/02/2021,01X,NHS St Helens CCG,Disease Group,Respiratory (Severe Permanent),580,E38000172,180585
10/02/2021,01Y,NHS Tameside and Glossop CCG,Disease Group,Respiratory (Severe Permanent),695,E38000182,260063
10/02/2021,02A,NHS Trafford CCG,Disease Group,Respiratory (Severe Permanent),765,E38000187,237354
10/02/2021,02E,NHS Warrington CCG,Disease Group,Respiratory (Severe Permanent),540,E38000194,210014
10/02/2021,02G,NHS West Lancashire CCG,Disease Group,Respiratory (Severe Permanent),295,E38000200,114306
10/02/2021,02H,NHS Wigan Borough CCG,Disease Group,Respiratory (Severe Permanent),745,E38000205,328662
10/02/2021,02M,NHS Fylde and Wyre CCG,Disease Group,Respiratory (Severe Permanent),610,E38000226,194337
10/02/2021,02P,NHS Barnsley CCG,Disease Group,Respiratory (Severe Permanent),480,E38000006,246866
10/02/2021,02Q,NHS Bassetlaw CCG,Disease Group,Respiratory (Severe Permanent),370,E38000008,117459
10/02/2021,02T,NHS Calderdale CCG,Disease Group,Respiratory (Severe Permanent),425,E38000025,211455
10/02/2021,02X,NHS Doncaster CCG,Disease Group,Respiratory (Severe Permanent),740,E38000044,311890
10/02/2021,02Y,NHS East Riding of Yorkshire CCG,Disease Group,Respiratory (Severe Permanent),845,E38000052,318400
10/02/2021,03A,NHS Greater Huddersfield CCG,Disease Group,Respiratory (Severe Permanent),390,E38000064,246604
10/02/2021,03F,NHS Hull CCG,Disease Group,Respiratory (Severe Permanent),535,E38000085,259778
10/02/2021,03H,NHS North East Lincolnshire CCG,Disease Group,Respiratory (Severe Permanent),335,E38000119,159563
10/02/2021,03J,NHS North Kirklees CCG,Disease Group,Respiratory (Severe Permanent),385,E38000121,193183
10/02/2021,03K,NHS North Lincolnshire CCG,Disease Group,Respiratory (Severe Permanent),545,E38000122,172292
10/02/2021,03L,NHS Rotherham CCG,Disease Group,Respiratory (Severe Permanent),595,E38000141,265411
10/02/2021,03N,NHS Sheffield CCG,Disease Group,Respiratory (Severe Permanent),1720,E38000146,584853
10/02/2021,03Q,NHS Vale of York CCG,Disease Group,Respiratory (Severe Permanent),755,E38000188,366072
10/02/2021,03R,NHS Wakefield CCG,Disease Group,Respiratory (Severe Permanent),760,E38000190,348312
10/02/2021,03W,NHS East Leicestershire and Rutland CCG,Disease Group,Respiratory (Severe Permanent),755,E38000051,338592
10/02/2021,04C,NHS Leicester City CCG,Disease Group,Respiratory (Severe Permanent),655,E38000097,354224
10/02/2021,04F,NHS Milton Keynes CCG,Disease Group,Respiratory (Severe Permanent),640,E38000107,275882
10/02/2021,04V,NHS West Leicestershire CCG,Disease Group,Respiratory (Severe Permanent),895,E38000201,407490
10/02/2021,04Y,NHS Cannock Chase CCG,Disease Group,Respiratory (Severe Permanent),380,E38000028,137595
10/02/2021,05A,NHS Coventry and Rugby CCG,Disease Group,Respiratory (Severe Permanent),935,E38000038,480456
10/02/2021,05C,NHS Dudley CCG,Disease Group,Respiratory (Severe Permanent),730,E38000046,321596
10/02/2021,05D,NHS East Staffordshire CCG,Disease Group,Respiratory (Severe Permanent),310,E38000053,129944
10/02/2021,05G,NHS North Staffordshire CCG,Disease Group,Respiratory (Severe Permanent),545,E38000126,219600
10/02/2021,05H,NHS Warwickshire North CCG,Disease Group,Respiratory (Severe Permanent),445,E38000195,195147
10/02/2021,05L,NHS Sandwell and West Birmingham CCG,Disease Group,Respiratory (Severe Permanent),885,E38000144,506073
10/02/2021,05N,NHS Shropshire CCG,Disease Group,Respiratory (Severe Permanent),705,E38000147,323136
10/02/2021,05Q,NHS South East Staffordshire and Seisdon Peninsula CCG,Disease Group,Respiratory (Severe Permanent),610,E38000153,226837
10/02/2021,05R,NHS South Warwickshire CCG,Disease Group,Respiratory (Severe Permanent),610,E38000164,273851
10/02/2021,05V,NHS Stafford and Surrounds CCG,Disease Group,Respiratory (Severe Permanent),390,E38000173,157308
10/02/2021,05W,NHS Stoke on Trent CCG,Disease Group,Respiratory (Severe Permanent),660,E38000175,264651
10/02/2021,05X,NHS Telford and Wrekin CCG,Disease Group,Respiratory (Severe Permanent),425,E38000183,179854
10/02/2021,05Y,NHS Walsall CCG,Disease Group,Respiratory (Severe Permanent),710,E38000191,285478
10/02/2021,06A,NHS Wolverhampton CCG,Disease Group,Respiratory (Severe Permanent),780,E38000210,263357
10/02/2021,06F,NHS Bedfordshire CCG,Disease Group,Respiratory (Severe Permanent),825,E38000010,461940
10/02/2021,06H,NHS Cambridgeshire and Peterborough CCG,Disease Group,Respiratory (Severe Permanent),1955,E38000026,892627
10/02/2021,06K,NHS East and North Hertfordshire CCG,Disease Group,Respiratory (Severe Permanent),1040,E38000049,571713
10/02/2021,06L,NHS Ipswich and East Suffolk CCG,Disease Group,Respiratory (Severe Permanent),795,E38000086,411211
10/02/2021,06N,NHS Herts Valleys CCG,Disease Group,Respiratory (Severe Permanent),1295,E38000079,598034
10/02/2021,06P,NHS Luton CCG,Disease Group,Respiratory (Severe Permanent),440,E38000102,213052
10/02/2021,06Q,NHS Mid Essex CCG,Disease Group,Respiratory (Severe Permanent),620,E38000106,395918
10/02/2021,06T,NHS North East Essex CCG,Disease Group,Respiratory (Severe Permanent),695,E38000117,341267
10/02/2021,07G,NHS Thurrock CCG,Disease Group,Respiratory (Severe Permanent),265,E38000185,174341
10/02/2021,07H,NHS West Essex CCG,Disease Group,Respiratory (Severe Permanent),615,E38000197,310040
10/02/2021,07K,NHS West Suffolk CCG,Disease Group,Respiratory (Severe Permanent),530,E38000204,231706
10/02/2021,07L,NHS Barking and Dagenham CCG,Disease Group,Respiratory (Severe Permanent),335,E38000004,212906
10/02/2021,07P,NHS Brent CCG,Disease Group,Respiratory (Severe Permanent),805,E38000020,329771
10/02/2021,07T,NHS City and Hackney CCG,Disease Group,Respiratory (Severe Permanent),470,E38000035,290841
10/02/2021,07W,NHS Ealing CCG,Disease Group,Respiratory (Severe Permanent),635,E38000048,341806
10/02/2021,07Y,NHS Hounslow CCG,Disease Group,Respiratory (Severe Permanent),415,E38000084,271523
10/02/2021,08C,NHS Hammersmith and Fulham CCG,Disease Group,Respiratory (Severe Permanent),360,E38000070,185143
10/02/2021,08E,NHS Harrow CCG,Disease Group,Respiratory (Severe Permanent),690,E38000074,251160
10/02/2021,08F,NHS Havering CCG,Disease Group,Respiratory (Severe Permanent),540,E38000077,259552
10/02/2021,08G,NHS Hillingdon CCG,Disease Group,Respiratory (Severe Permanent),540,E38000082,306870
10/02/2021,08M,NHS Newham CCG,Disease Group,Respiratory (Severe Permanent),660,E38000113,353134
10/02/2021,08N,NHS Redbridge CCG,Disease Group,Respiratory (Severe Permanent),560,E38000138,305222
10/02/2021,08V,NHS Tower Hamlets CCG,Disease Group,Respiratory (Severe Permanent),425,E38000186,324745
10/02/2021,08W,NHS Waltham Forest CCG,Disease Group,Respiratory (Severe Permanent),480,E38000192,276983
10/02/2021,08Y,NHS West London CCG,Disease Group,Respiratory (Severe Permanent),315,E38000202,227412
10/02/2021,09A,NHS Central London (Westminster) CCG,Disease Group,Respiratory (Severe Permanent),235,E38000031,190034
10/02/2021,09D,NHS Brighton and Hove CCG,Disease Group,Respiratory (Severe Permanent),515,E38000021,290885
10/02/2021,10C,NHS Surrey Heath CCG,Disease Group,Respiratory (Severe Permanent),185,E38000178,96564
10/02/2021,10J,NHS North Hampshire CCG,Disease Group,Respiratory (Severe Permanent),445,E38000120,225387
10/02/2021,10K,NHS Fareham and Gosport CCG,Disease Group,Respiratory (Severe Permanent),560,E38000059,201071
10/02/2021,10L,NHS Isle of Wight CCG,Disease Group,Respiratory (Severe Permanent),350,E38000087,141771
10/02/2021,10Q,NHS Oxfordshire CCG,Disease Group,Respiratory (Severe Permanent),2180,E38000136,676171
10/02/2021,10R,NHS Portsmouth CCG,Disease Group,Respiratory (Severe Permanent),355,E38000137,214905
10/02/2021,10V,NHS South Eastern Hampshire CCG,Disease Group,Respiratory (Severe Permanent),600,E38000154,217701
10/02/2021,10X,NHS Southampton CCG,Disease Group,Respiratory (Severe Permanent),570,E38000167,252520
10/02/2021,11A,NHS West Hampshire CCG,Disease Group,Respiratory (Severe Permanent),1460,E38000198,570799
10/02/2021,11J,NHS Dorset CCG,Disease Group,Respiratory (Severe Permanent),1635,E38000045,773839
10/02/2021,11M,NHS Gloucestershire CCG,Disease Group,Respiratory (Severe Permanent),1155,E38000062,637070
10/02/2021,11N,NHS Kernow CCG,Disease Group,Respiratory (Severe Permanent),1320,E38000089,571802
10/02/2021,11X,NHS Somerset CCG,Disease Group,Respiratory (Severe Permanent),1365,E38000150,562225
10/02/2021,12F,NHS Wirral CCG,Disease Group,Respiratory (Severe Permanent),975,E38000208,324011
10/02/2021,13T,NHS Newcastle Gateshead CCG,Disease Group,Respiratory (Severe Permanent),1190,E38000212,504875
10/02/2021,14L,NHS Manchester CCG,Disease Group,Respiratory (Severe Permanent),1040,E38000217,552858
10/02/2021,14Y,NHS Buckinghamshire CCG,Disease Group,Respiratory (Severe Permanent),1260,E38000223,546626
10/02/2021,15A,NHS Berkshire West CCG,Disease Group,Respiratory (Severe Permanent),885,E38000221,491349
10/02/2021,15C,"NHS Bristol, North Somerset and South Gloucestershire CCG",Disease Group,Respiratory (Severe Permanent),2280,E38000222,963522
10/02/2021,15D,NHS East Berkshire CCG,Disease Group,Respiratory (Severe Permanent),765,E38000224,436701
10/02/2021,15E,NHS Birmingham and Solihull CCG,Disease Group,Respiratory (Severe Permanent),2615,E38000220,1180567
10/02/2021,15F,NHS Leeds CCG,Disease Group,Respiratory (Severe Permanent),1740,E38000225,793139
10/02/2021,15M,NHS Derby and Derbyshire CCG,Disease Group,Respiratory (Severe Permanent),2465,E38000229,1026426
10/02/2021,15N,NHS Devon CCG,Disease Group,Respiratory (Severe Permanent),2765,E38000230,1200739
10/02/2021,16C,NHS Tees Valley CCG,Disease Group,Respiratory (Severe Permanent),1905,E38000247,675944
10/02/2021,18C,NHS Herefordshire and Worcestershire CCG,Disease Group,Respiratory (Severe Permanent),2110,E38000236,788587
10/02/2021,26A,NHS Norfolk and Waveney CCG,Disease Group,Respiratory (Severe Permanent),2690,E38000239,1026193
10/02/2021,27D,NHS Cheshire CCG,Disease Group,Respiratory (Severe Permanent),2050,E38000233,727223
10/02/2021,36J,NHS Bradford District and Craven CCG,Disease Group,Respiratory (Severe Permanent),1250,E38000232,590901
10/02/2021,36L,NHS South West London CCG,Disease Group,Respiratory (Severe Permanent),2785,E38000245,1504810
10/02/2021,42D,NHS North Yorkshire CCG,Disease Group,Respiratory (Severe Permanent),960,E38000241,428231
10/02/2021,52R,NHS Nottingham and Nottinghamshire CCG,Disease Group,Respiratory (Severe Permanent),2310,E38000243,1043665
10/02/2021,70F,NHS West Sussex CCG,Disease Group,Respiratory (Severe Permanent),1935,E38000248,857166
10/02/2021,71E,NHS Lincolnshire CCG,Disease Group,Respiratory (Severe Permanent),1545,E38000238,761224
10/02/2021,72Q,NHS South East London CCG,Disease Group,Respiratory (Severe Permanent),3125,E38000244,1819271
10/02/2021,78H,NHS Northamptonshire CCG,Disease Group,Respiratory (Severe Permanent),1490,E38000242,736219
10/02/2021,84H,NHS County Durham CCG,Disease Group,Respiratory (Severe Permanent),1320,E38000234,530094
10/02/2021,91Q,NHS Kent and Medway CCG,Disease Group,Respiratory (Severe Permanent),4095,E38000237,1860111
10/02/2021,92A,NHS Surrey Heartlands CCG,Disease Group,Respiratory (Severe Permanent),2045,E38000246,1049170
10/02/2021,92G,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Disease Group,Respiratory (Severe Permanent),1660,E38000231,921917
